,sid,gid,order,variable,value
7588,42010050501,281,23,self_y,770
7589,42010050501,31,24,self_y,310
7590,42010050501,391,25,self_y,680
7591,42010050501,101,26,self_y,260
7592,42010050501,211,27,self_y,600
7593,42010050501,241,28,self_y,460
7594,42010050501,161,29,self_y,580
7595,42010050501,181,30,self_y,540
7596,42010050501,141,31,self_y,480
7597,42010050501,261,32,self_y,410
7598,42010050501,231,33,self_y,530
7599,42010050501,251,34,self_y,420
7600,42010050501,201,35,self_y,510
7601,42010050501,171,36,self_y,560
7602,42010050501,191,37,self_y,520
7603,42010050501,221,38,self_y,580
7604,42010050501,151,39,self_y,500
7605,42010050502,311,1,self_y,810
7606,42010050502,341,2,self_y,870
7607,42010050502,321,3,self_y,790
7608,42010050502,31,4,self_y,310
7609,42010050502,101,5,self_y,260
7610,42010050502,271,6,self_y,750
7611,42010050502,331,7,self_y,780
7612,42010050502,81,8,self_y,330
7613,42010050502,11,9,self_y,210
7614,42010050502,381,10,self_y,690
7615,42010050502,371,11,self_y,730
7616,42010050502,291,12,self_y,850
7617,42010050502,61,13,self_y,250
7618,42010050502,301,14,self_y,830
7619,42010050502,41,15,self_y,290
7620,42010050502,361,16,self_y,800
7621,42010050502,21,17,self_y,230
7622,42010050502,121,18,self_y,150
7623,42010050502,351,19,self_y,850
7624,42010050502,281,20,self_y,770
7625,42010050502,91,21,self_y,310
7626,42010050502,51,22,self_y,270
7627,42010050502,71,23,self_y,240
7628,42010050502,391,24,self_y,680
7629,42010050502,111,25,self_y,190
7630,42010050502,131,26,self_y,140
7631,42010050502,161,27,self_y,580
7632,42010050502,261,28,self_y,410
7633,42010050502,211,29,self_y,600
7634,42010050502,241,30,self_y,460
7635,42010050502,181,31,self_y,540
7636,42010050502,171,32,self_y,560
7637,42010050502,231,33,self_y,530
7638,42010050502,151,34,self_y,500
7639,42010050502,221,35,self_y,580
7640,42010050502,191,36,self_y,520
7641,42010050502,141,37,self_y,480
7642,42010050502,201,38,self_y,510
7643,42010050502,251,39,self_y,420
7644,42010050603,31,1,self_y,310
7645,42010050603,121,2,self_y,150
7646,42010050603,91,3,self_y,310
7647,42010050603,321,4,self_y,790
7648,42010050603,341,5,self_y,870
7649,42010050603,61,6,self_y,250
7650,42010050603,21,7,self_y,230
7651,42010050603,361,8,self_y,800
7652,42010050603,81,9,self_y,330
7653,42010050603,381,10,self_y,690
7654,42010050603,331,11,self_y,780
7655,42010050603,11,12,self_y,210
7656,42010050603,111,13,self_y,190
7657,42010050603,271,14,self_y,750
7658,42010050603,371,15,self_y,730
7659,42010050603,41,16,self_y,290
7660,42010050603,351,17,self_y,850
7661,42010050603,311,18,self_y,810
7662,42010050603,291,19,self_y,850
7663,42010050603,71,20,self_y,240
7664,42010050603,281,21,self_y,770
7665,42010050603,131,22,self_y,140
7666,42010050603,51,23,self_y,270
7667,42010050603,391,24,self_y,680
7668,42010050603,301,25,self_y,830
7669,42010050603,101,26,self_y,260
7670,42010050603,221,27,self_y,580
7671,42010050603,211,28,self_y,600
7672,42010050603,171,29,self_y,560
7673,42010050603,251,30,self_y,420
7674,42010050603,141,31,self_y,480
7675,42010050603,261,32,self_y,410
7676,42010050603,231,33,self_y,530
7677,42010050603,181,34,self_y,540
7678,42010050603,191,35,self_y,520
7679,42010050603,161,36,self_y,580
7680,42010050603,151,37,self_y,500
7681,42010050603,241,38,self_y,460
7682,42010050603,201,39,self_y,510
7683,42010050704,111,1,self_y,190
7684,42010050704,71,2,self_y,240
7685,42010050704,41,3,self_y,290
7686,42010050704,381,4,self_y,690
7687,42010050704,271,5,self_y,750
7688,42010050704,31,6,self_y,310
7689,42010050704,331,7,self_y,780
7690,42010050704,301,8,self_y,830
7691,42010050704,81,9,self_y,330
7692,42010050704,21,10,self_y,230
7693,42010050704,321,11,self_y,790
7694,42010050704,341,12,self_y,870
7695,42010050704,91,13,self_y,310
7696,42010050704,351,14,self_y,850
7697,42010050704,291,15,self_y,850
7698,42010050704,281,16,self_y,770
7699,42010050704,391,17,self_y,680
7700,42010050704,311,18,self_y,810
7701,42010050704,61,19,self_y,250
7702,42010050704,11,20,self_y,210
7703,42010050704,51,21,self_y,270
7704,42010050704,121,22,self_y,150
7705,42010050704,101,23,self_y,260
7706,42010050704,131,24,self_y,140
7707,42010050704,371,25,self_y,730
7708,42010050704,361,26,self_y,800
7709,42010050704,181,27,self_y,540
7710,42010050704,241,28,self_y,460
7711,42010050704,151,29,self_y,500
7712,42010050704,261,30,self_y,410
7713,42010050704,141,31,self_y,480
7714,42010050704,251,32,self_y,420
7715,42010050704,201,33,self_y,510
7716,42010050704,231,34,self_y,530
7717,42010050704,211,35,self_y,600
7718,42010050704,161,36,self_y,580
7719,42010050704,191,37,self_y,520
7720,42010050704,171,38,self_y,560
7721,42010050704,221,39,self_y,580
7722,42010050705,31,1,self_y,310
7723,42010050705,351,2,self_y,850
7724,42010050705,61,3,self_y,250
7725,42010050705,11,4,self_y,210
7726,42010050705,311,5,self_y,810
7727,42010050705,101,6,self_y,260
7728,42010050705,91,7,self_y,310
7729,42010050705,21,8,self_y,230
7730,42010050705,361,9,self_y,800
7731,42010050705,281,10,self_y,770
7732,42010050705,81,11,self_y,330
7733,42010050705,41,12,self_y,290
7734,42010050705,331,13,self_y,780
7735,42010050705,391,14,self_y,680
7736,42010050705,371,15,self_y,730
7737,42010050705,321,16,self_y,790
7738,42010050705,341,17,self_y,870
7739,42010050705,71,18,self_y,240
7740,42010050705,301,19,self_y,830
7741,42010050705,51,20,self_y,270
7742,42010050705,381,21,self_y,690
7743,42010050705,291,22,self_y,850
7744,42010050705,111,23,self_y,190
7745,42010050705,131,24,self_y,140
7746,42010050705,121,25,self_y,150
7747,42010050705,271,26,self_y,750
7748,42010050705,251,27,self_y,420
7749,42010050705,181,28,self_y,540
7750,42010050705,191,29,self_y,520
7751,42010050705,201,30,self_y,510
7752,42010050705,161,31,self_y,580
7753,42010050705,151,32,self_y,500
7754,42010050705,231,33,self_y,530
7755,42010050705,221,34,self_y,580
7756,42010050705,171,35,self_y,560
7757,42010050705,141,36,self_y,480
7758,42010050705,241,37,self_y,460
7759,42010050705,211,38,self_y,600
7760,42010050705,261,39,self_y,410
7761,42010050706,361,1,self_y,800
7762,42010050706,331,2,self_y,780
7763,42010050706,291,3,self_y,850
7764,42010050706,321,4,self_y,790
7765,42010050706,371,5,self_y,730
7766,42010050706,271,6,self_y,750
7767,42010050706,121,7,self_y,150
7768,42010050706,71,8,self_y,240
7769,42010050706,391,9,self_y,680
7770,42010050706,341,10,self_y,870
7771,42010050706,41,11,self_y,290
7772,42010050706,281,12,self_y,770
7773,42010050706,21,13,self_y,230
7774,42010050706,101,14,self_y,260
7775,42010050706,311,15,self_y,810
7776,42010050706,81,16,self_y,330
7777,42010050706,111,17,self_y,190
7778,42010050706,61,18,self_y,250
7779,42010050706,11,19,self_y,210
7780,42010050706,51,20,self_y,270
7781,42010050706,301,21,self_y,830
7782,42010050706,131,22,self_y,140
7783,42010050706,91,23,self_y,310
7784,42010050706,381,24,self_y,690
7785,42010050706,31,25,self_y,310
7786,42010050706,351,26,self_y,850
7787,42010050706,151,27,self_y,500
7788,42010050706,251,28,self_y,420
7789,42010050706,221,29,self_y,580
7790,42010050706,261,30,self_y,410
7791,42010050706,181,31,self_y,540
7792,42010050706,141,32,self_y,480
7793,42010050706,191,33,self_y,520
7794,42010050706,201,34,self_y,510
7795,42010050706,211,35,self_y,600
7796,42010050706,161,36,self_y,580
7797,42010050706,171,37,self_y,560
7798,42010050706,231,38,self_y,530
7799,42010050706,241,39,self_y,460
7800,42010051907,331,1,self_y,780
7801,42010051907,91,2,self_y,310
7802,42010051907,21,3,self_y,230
7803,42010051907,41,4,self_y,290
7804,42010051907,391,5,self_y,680
7805,42010051907,381,6,self_y,690
7806,42010051907,341,7,self_y,870
7807,42010051907,361,8,self_y,800
7808,42010051907,121,9,self_y,150
7809,42010051907,351,10,self_y,850
7810,42010051907,291,11,self_y,850
7811,42010051907,51,12,self_y,270
7812,42010051907,131,13,self_y,140
7813,42010051907,371,14,self_y,730
7814,42010051907,301,15,self_y,830
7815,42010051907,61,16,self_y,250
7816,42010051907,111,17,self_y,190
7817,42010051907,311,18,self_y,810
7818,42010051907,281,19,self_y,770
7819,42010051907,11,20,self_y,210
7820,42010051907,101,21,self_y,260
7821,42010051907,31,22,self_y,310
7822,42010051907,71,23,self_y,240
7823,42010051907,271,24,self_y,750
7824,42010051907,321,25,self_y,790
7825,42010051907,81,26,self_y,330
7826,42010051907,221,27,self_y,580
7827,42010051907,161,28,self_y,580
7828,42010051907,201,29,self_y,510
7829,42010051907,141,30,self_y,480
7830,42010051907,151,31,self_y,500
7831,42010051907,251,32,self_y,420
7832,42010051907,241,33,self_y,460
7833,42010051907,261,34,self_y,410
7834,42010051907,171,35,self_y,560
7835,42010051907,181,36,self_y,540
7836,42010051907,211,37,self_y,600
7837,42010051907,191,38,self_y,520
7838,42010051907,231,39,self_y,530
7839,52010050501,381,1,self_y,690
7840,52010050501,121,2,self_y,150
7841,52010050501,41,3,self_y,290
7842,52010050501,371,4,self_y,730
7843,52010050501,281,5,self_y,770
7844,52010050501,301,6,self_y,830
7845,52010050501,131,7,self_y,140
7846,52010050501,51,8,self_y,270
7847,52010050501,291,9,self_y,850
7848,52010050501,71,10,self_y,240
7849,52010050501,341,11,self_y,870
7850,52010050501,351,12,self_y,850
7851,52010050501,61,13,self_y,250
7852,52010050501,361,14,self_y,800
7853,52010050501,331,15,self_y,780
7854,52010050501,21,16,self_y,230
7855,52010050501,81,17,self_y,330
7856,52010050501,91,18,self_y,310
7857,52010050501,31,19,self_y,310
7858,52010050501,11,20,self_y,210
7859,52010050501,391,21,self_y,680
7860,52010050501,311,22,self_y,810
7861,52010050501,101,23,self_y,260
7862,52010050501,321,24,self_y,790
7863,52010050501,111,25,self_y,190
7864,52010050501,271,26,self_y,750
7865,52010050501,201,27,self_y,510
7866,52010050501,171,28,self_y,560
7867,52010050501,221,29,self_y,580
7868,52010050501,141,30,self_y,480
7869,52010050501,241,31,self_y,460
7870,52010050501,261,32,self_y,410
7871,52010050501,191,33,self_y,520
7872,52010050501,251,34,self_y,420
7873,52010050501,161,35,self_y,580
7874,52010050501,231,36,self_y,530
7875,52010050501,151,37,self_y,500
7876,52010050501,211,38,self_y,600
7877,52010050501,181,39,self_y,540
7878,52010050502,341,1,self_y,870
7879,52010050502,11,2,self_y,210
7880,52010050502,391,3,self_y,680
7881,52010050502,81,4,self_y,330
7882,52010050502,331,5,self_y,780
7883,52010050502,131,6,self_y,140
7884,52010050502,61,7,self_y,250
7885,52010050502,91,8,self_y,310
7886,52010050502,281,9,self_y,770
7887,52010050502,111,10,self_y,190
7888,52010050502,351,11,self_y,850
7889,52010050502,31,12,self_y,310
7890,52010050502,71,13,self_y,240
7891,52010050502,381,14,self_y,690
7892,52010050502,321,15,self_y,790
7893,52010050502,301,16,self_y,830
7894,52010050502,51,17,self_y,270
7895,52010050502,121,18,self_y,150
7896,52010050502,361,19,self_y,800
7897,52010050502,271,20,self_y,750
7898,52010050502,41,21,self_y,290
7899,52010050502,101,22,self_y,260
7900,52010050502,21,23,self_y,230
7901,52010050502,371,24,self_y,730
7902,52010050502,311,25,self_y,810
7903,52010050502,291,26,self_y,850
7904,52010050502,151,27,self_y,500
7905,52010050502,231,28,self_y,530
7906,52010050502,181,29,self_y,540
7907,52010050502,141,30,self_y,480
7908,52010050502,191,31,self_y,520
7909,52010050502,161,32,self_y,580
7910,52010050502,221,33,self_y,580
7911,52010050502,201,34,self_y,510
7912,52010050502,241,35,self_y,460
7913,52010050502,171,36,self_y,560
7914,52010050502,261,37,self_y,410
7915,52010050502,211,38,self_y,600
7916,52010050502,251,39,self_y,420
7917,52010050704,331,1,self_y,780
7918,52010050704,351,2,self_y,850
7919,52010050704,81,3,self_y,330
7920,52010050704,71,4,self_y,240
7921,52010050704,381,5,self_y,690
7922,52010050704,111,6,self_y,190
7923,52010050704,101,7,self_y,260
7924,52010050704,361,8,self_y,800
7925,52010050704,301,9,self_y,830
7926,52010050704,391,10,self_y,680
7927,52010050704,21,11,self_y,230
7928,52010050704,31,12,self_y,310
7929,52010050704,61,13,self_y,250
7930,52010050704,321,14,self_y,790
7931,52010050704,51,15,self_y,270
7932,52010050704,131,16,self_y,140
7933,52010050704,41,17,self_y,290
7934,52010050704,271,18,self_y,750
7935,52010050704,311,19,self_y,810
7936,52010050704,291,20,self_y,850
7937,52010050704,91,21,self_y,310
7938,52010050704,121,22,self_y,150
7939,52010050704,11,23,self_y,210
7940,52010050704,341,24,self_y,870
7941,52010050704,371,25,self_y,730
7942,52010050704,281,26,self_y,770
7943,52010050704,251,27,self_y,420
7944,52010050704,211,28,self_y,600
7945,52010050704,151,29,self_y,500
7946,52010050704,241,30,self_y,460
7947,52010050704,261,31,self_y,410
7948,52010050704,221,32,self_y,580
7949,52010050704,201,33,self_y,510
7950,52010050704,231,34,self_y,530
7951,52010050704,181,35,self_y,540
7952,52010050704,161,36,self_y,580
7953,52010050704,171,37,self_y,560
7954,52010050704,191,38,self_y,520
7955,52010050704,141,39,self_y,480
7956,52010050705,81,1,self_y,330
7957,52010050705,361,2,self_y,800
7958,52010050705,111,3,self_y,190
7959,52010050705,101,4,self_y,260
7960,52010050705,331,5,self_y,780
7961,52010050705,321,6,self_y,790
7962,52010050705,91,7,self_y,310
7963,52010050705,61,8,self_y,250
7964,52010050705,51,9,self_y,270
7965,52010050705,291,10,self_y,850
7966,52010050705,71,11,self_y,240
7967,52010050705,311,12,self_y,810
7968,52010050705,371,13,self_y,730
7969,52010050705,281,14,self_y,770
7970,52010050705,11,15,self_y,210
7971,52010050705,41,16,self_y,290
7972,52010050705,121,17,self_y,150
7973,52010050705,31,18,self_y,310
7974,52010050705,391,19,self_y,680
7975,52010050705,21,20,self_y,230
7976,52010050705,131,21,self_y,140
7977,52010050705,271,22,self_y,750
7978,52010050705,381,23,self_y,690
7979,52010050705,341,24,self_y,870
7980,52010050705,351,25,self_y,850
7981,52010050705,301,26,self_y,830
7982,52010050705,231,27,self_y,530
7983,52010050705,161,28,self_y,580
7984,52010050705,211,29,self_y,600
7985,52010050705,171,30,self_y,560
7986,52010050705,241,31,self_y,460
7987,52010050705,251,32,self_y,420
7988,52010050705,201,33,self_y,510
7989,52010050705,141,34,self_y,480
7990,52010050705,151,35,self_y,500
7991,52010050705,181,36,self_y,540
7992,52010050705,191,37,self_y,520
7993,52010050705,221,38,self_y,580
7994,52010050705,261,39,self_y,410
7995,52010050706,131,1,self_y,140
7996,52010050706,51,2,self_y,270
7997,52010050706,371,3,self_y,730
7998,52010050706,391,4,self_y,680
7999,52010050706,321,5,self_y,790
8000,52010050706,91,6,self_y,310
8001,52010050706,21,7,self_y,230
8002,52010050706,11,8,self_y,210
8003,52010050706,71,9,self_y,240
8004,52010050706,81,10,self_y,330
8005,52010050706,361,11,self_y,800
8006,52010050706,271,12,self_y,750
8007,52010050706,111,13,self_y,190
8008,52010050706,301,14,self_y,830
8009,52010050706,291,15,self_y,850
8010,52010050706,351,16,self_y,850
8011,52010050706,121,17,self_y,150
8012,52010050706,311,18,self_y,810
8013,52010050706,61,19,self_y,250
8014,52010050706,381,20,self_y,690
8015,52010050706,31,21,self_y,310
8016,52010050706,281,22,self_y,770
8017,52010050706,101,23,self_y,260
8018,52010050706,41,24,self_y,290
8019,52010050706,331,25,self_y,780
8020,52010050706,341,26,self_y,870
8021,52010050706,141,27,self_y,480
8022,52010050706,251,28,self_y,420
8023,52010050706,201,29,self_y,510
8024,52010050706,221,30,self_y,580
8025,52010050706,171,31,self_y,560
8026,52010050706,161,32,self_y,580
8027,52010050706,261,33,self_y,410
8028,52010050706,151,34,self_y,500
8029,52010050706,211,35,self_y,600
8030,52010050706,191,36,self_y,520
8031,52010050706,241,37,self_y,460
8032,52010050706,181,38,self_y,540
8033,52010050706,231,39,self_y,530
8034,52010051907,291,1,self_y,850
8035,52010051907,311,2,self_y,810
8036,52010051907,61,3,self_y,250
8037,52010051907,271,4,self_y,750
8038,52010051907,21,5,self_y,230
8039,52010051907,111,6,self_y,190
8040,52010051907,131,7,self_y,140
8041,52010051907,371,8,self_y,730
8042,52010051907,341,9,self_y,870
8043,52010051907,321,10,self_y,790
8044,52010051907,391,11,self_y,680
8045,52010051907,351,12,self_y,850
8046,52010051907,11,13,self_y,210
8047,52010051907,281,14,self_y,770
8048,52010051907,31,15,self_y,310
8049,52010051907,51,16,self_y,270
8050,52010051907,301,17,self_y,830
8051,52010051907,331,18,self_y,780
8052,52010051907,121,19,self_y,150
8053,52010051907,71,20,self_y,240
8054,52010051907,361,21,self_y,800
8055,52010051907,381,22,self_y,690
8056,52010051907,81,23,self_y,330
8057,52010051907,101,24,self_y,260
8058,52010051907,41,25,self_y,290
8059,52010051907,91,26,self_y,310
8060,52010051907,231,27,self_y,530
8061,52010051907,211,28,self_y,600
8062,52010051907,201,29,self_y,510
8063,52010051907,261,30,self_y,410
8064,52010051907,161,31,self_y,580
8065,52010051907,151,32,self_y,500
8066,52010051907,191,33,self_y,520
8067,52010051907,181,34,self_y,540
8068,52010051907,141,35,self_y,480
8069,52010051907,171,36,self_y,560
8070,52010051907,241,37,self_y,460
8071,52010051907,221,38,self_y,580
8072,52010051907,251,39,self_y,420
8073,62010050501,101,1,self_y,260
8074,62010050501,51,2,self_y,270
8075,62010050501,321,3,self_y,790
8076,62010050501,361,4,self_y,800
8077,62010050501,391,5,self_y,680
8078,62010050501,381,6,self_y,690
8079,62010050501,111,7,self_y,190
8080,62010050501,331,8,self_y,780
8081,62010050501,281,9,self_y,770
8082,62010050501,291,10,self_y,850
8083,62010050501,121,11,self_y,150
8084,62010050501,41,12,self_y,290
8085,62010050501,351,13,self_y,850
8086,62010050501,371,14,self_y,730
8087,62010050501,31,15,self_y,310
8088,62010050501,91,16,self_y,310
8089,62010050501,341,17,self_y,870
8090,62010050501,131,18,self_y,140
8091,62010050501,71,19,self_y,240
8092,62010050501,21,20,self_y,230
8093,62010050501,271,21,self_y,750
8094,62010050501,61,22,self_y,250
8095,62010050501,311,23,self_y,810
8096,62010050501,301,24,self_y,830
8097,62010050501,11,25,self_y,210
8098,62010050501,81,26,self_y,330
8099,62010050501,191,27,self_y,520
8100,62010050501,141,28,self_y,480
8101,62010050501,221,29,self_y,580
8102,62010050501,231,30,self_y,530
8103,62010050501,211,31,self_y,600
8104,62010050501,151,32,self_y,500
8105,62010050501,161,33,self_y,580
8106,62010050501,201,34,self_y,510
8107,62010050501,241,35,self_y,460
8108,62010050501,181,36,self_y,540
8109,62010050501,171,37,self_y,560
8110,62010050501,251,38,self_y,420
8111,62010050501,261,39,self_y,410
8112,62010050502,91,1,self_y,310
8113,62010050502,361,2,self_y,800
